trees,depth,min_samples_split,min_samples_leaf,variables,samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
100,50,6,1,0.8,1,272.032,83.246,44.725,60.469,50.152,31.208,32.49,33.67,30.837,41.754,68.0583,0.085623152256012
100,None,6,1,0.8,1,272.851,82.615,45.307,60.764,51.835,31.158,32.315,33.637,30.997,41.176,68.2655,0.0862141847610474
10,10,8,1,0.8,1,276.222,88.731,47.942,62.295,56.923,33.979,36.201,36.287,35.004,46.173,71.9757,0.011041157245636
10,30,8,1,0.8,1,271.325,87.67,47.5,63.475,56.747,33.773,35.315,38.238,34.062,46.954,71.5059,0.0110114765167236
10,50,8,1,0.8,1,272.876,86.491,47.817,66.275,58.876,32.686,34.908,38.139,34.202,44.466,71.6736,0.0111997938156128
10,None,8,1,0.8,1,274.014,87.127,48.645,64.833,52.868,33.742,36.231,36.188,35.367,42.928,71.1943,0.0111039519309998
30,10,8,1,0.8,1,271.746,86.61,47.767,63.507,53.773,32.262,34.43,35.302,32.234,44.805,70.2436,0.0278459978103638
30,30,8,1,0.8,1,272.85,86.304,47.492,63.548,53.768,32.437,34.526,35.884,33.099,44.131,70.4039,0.0277110052108765
30,50,8,1,0.8,1,275.832,87.044,47.895,62.646,55.318,31.996,34.284,35.835,32.631,43.826,70.7307,0.027971076965332
30,None,8,1,0.8,1,272.452,85.957,47.768,63.275,55.317,31.756,33.737,35.941,32.619,44.982,70.3804,0.0279824876785278
50,10,8,1,0.8,1,271.572,86.929,46.992,63.38,53.203,32.403,33.824,35.604,32.382,42.205,69.8494,0.0444799160957336
50,30,8,1,0.8,1,274.233,87.277,47.074,63.191,53.837,32.24,34.238,35.32,32.264,43.048,70.2722,0.0423174142837524
50,50,8,1,0.8,1,270.96,86.259,47.018,63.316,53.358,32.22,33.842,35.032,31.865,43.056,69.6926,0.0417513918876648
50,None,8,1,0.8,1,272.142,85.811,47.074,64.186,52.558,32.152,34.067,35.713,32.482,43.802,69.9987,0.043797070980072
100,10,8,1,0.8,1,274.327,85.562,47.131,62.764,52.971,31.541,34.047,35.169,31.894,43.855,69.9261,0.0842960691452026
100,30,8,1,0.8,1,274.126,85.984,46.971,63.246,53.978,31.735,33.527,34.795,32.027,43.438,69.9827,0.0841868042945862
100,50,8,1,0.8,1,274.219,85.701,46.957,64.021,52.034,32.068,33.834,34.924,31.934,43.331,69.9023,0.0841292452812195
100,None,8,1,0.8,1,273.608,86.097,47.207,63.638,52.631,31.749,33.727,35.69,32.059,43.19,69.9596,0.0846631383895874
10,10,2,2,0.8,1,278.047,84.579,47.573,60.267,54.848,32.652,34.338,35.662,32.456,45.682,70.6104,0.010940248966217
10,30,2,2,0.8,1,278.841,83.278,47.468,61.746,52.72,32.543,33.566,35.964,33.252,44.678,70.4056,0.0109322810173035
10,50,2,2,0.8,1,271.54,85.305,47.386,61.977,55.847,33.888,34.515,36.12,33.008,45.111,70.4697,0.011144278049469
10,None,2,2,0.8,1,271.364,84.995,46.27,61.177,52.799,32.784,33.639,36.156,33.063,44.596,69.6843,0.0109417223930359
30,10,2,2,0.8,1,273.666,84.315,45.921,62.476,53.901,31.249,33.057,34.792,31.32,43.089,69.3786,0.0275885343551636
30,30,2,2,0.8,1,271.127,85.425,46.245,61.021,53.093,31.512,33.347,34.51,31.352,41.901,68.9533,0.027360520362854
30,50,2,2,0.8,1,275.081,83.616,46.532,60.203,51.536,31.218,33.136,33.979,31.707,42.507,68.9515,0.0273982405662537
30,None,2,2,0.8,1,269.691,83.071,46.565,59.331,53.493,30.533,32.832,35.056,32.254,43.174,68.6,0.0276474928855896
50,10,2,2,0.8,1,270.773,83.683,46.115,61.824,53.272,30.51,32.295,33.809,31.08,42.149,68.551,0.0440767908096314
50,30,2,2,0.8,1,272.283,83.829,46.66,61.213,51.665,30.875,32.602,34.085,31.371,42.48,68.7063,0.0437652850151062
50,50,2,2,0.8,1,273.202,83.626,46.148,61.019,52.807,30.734,32.689,34.304,31.687,42.309,68.8525,0.0440713858604431
50,None,2,2,0.8,1,271.75,84.86,46.256,62.421,51.751,30.864,32.958,33.776,30.498,42.321,68.7455,0.0440871167182922
100,10,2,2,0.8,1,271.309,83.271,46.45,60.686,51.486,30.201,32.478,34.041,30.676,41.769,68.2367,0.0852911877632141
100,30,2,2,0.8,1,273.649,83.079,46.157,60.733,52.169,30.463,32.318,34.023,30.805,41.4,68.4796,0.0854825329780579
100,50,2,2,0.8,1,274.067,84.315,46.191,61.688,51.742,30.156,32.67,34.133,30.941,42.561,68.8464,0.086059877872467
100,None,2,2,0.8,1,272.501,82.648,46.234,60.419,52.069,30.53,32.619,33.914,30.758,41.453,68.3145,0.0884634375572205
10,10,4,2,0.8,1,273.149,83.237,47.045,59.999,53.908,32.891,34.255,36.045,32.785,46.101,69.9415,0.0114742207527161
10,30,4,2,0.8,1,270.8,85.263,47.2,62.376,52.63,33.438,35.292,35.732,33.224,43.065,69.902,0.0116688966751099
10,50,4,2,0.8,1,268.429,84.585,48.128,62.83,56.261,32.877,34.601,35.214,32.712,46.62,70.2257,0.0114338636398315
10,None,4,2,0.8,1,275.518,85.986,47.84,60.321,55.802,32.453,34.441,36.192,33.461,47.427,70.9441,0.0114780139923096
30,10,4,2,0.8,1,272.964,84.072,45.87,60.449,53.111,31.197,33.261,34.672,31.648,41.704,68.8948,0.028825888633728
30,30,4,2,0.8,1,273.77,84.186,46.762,59.417,52.975,31.176,32.624,34.613,31.216,42.023,68.8762,0.0286609268188477
30,50,4,2,0.8,1,270.182,83.7,46.141,59.942,52.333,30.981,33.374,34.411,31.193,42.217,68.4474,0.0284621930122375
30,None,4,2,0.8,1,274.89,83.174,46.423,59.66,52.808,31.088,32.712,34.264,31.619,43.422,69.006,0.0285440135002136
50,10,4,2,0.8,1,273.571,83.568,46.357,60.674,52.464,30.156,32.806,34.007,30.635,42.378,68.6616,0.0457586288452148
50,30,4,2,0.8,1,271.213,83.82,46.3,61.24,52.133,30.468,33.036,34.173,31.01,41.32,68.4713,0.045667130947113
50,50,4,2,0.8,1,272.528,83.284,46.609,61.128,53.37,30.72,32.63,34.28,30.925,43.594,68.9068,0.045830864906311
50,None,4,2,0.8,1,276.06,84.411,46.87,61.737,51.977,30.696,32.737,34.119,31.115,42.029,69.1751,0.0461722779273987
100,10,4,2,0.8,1,273.034,82.847,46.08,61.466,52.369,30.057,32.511,33.781,30.582,41.565,68.4292,0.0891940641403198
100,30,4,2,0.8,1,272.427,83.345,46.112,60.845,51.526,30.32,32.683,33.969,30.833,41.384,68.3444,0.0806384658813477
100,50,4,2,0.8,1,272.487,82.738,46.052,60.624,50.76,30.073,32.167,33.768,30.902,41.69,68.1261,0.082628664970398
100,None,4,2,0.8,1,272.336,83.272,46.095,61.064,52.437,30.249,32.244,33.854,30.886,41.926,68.4363,0.0853520202636719
10,10,6,2,0.8,1,274.335,86.323,49.442,62.232,56.166,33.771,35.347,36.777,33.998,44.006,71.2397,0.0111660289764404
10,30,6,2,0.8,1,273,85.697,48.322,66.912,56.232,33.371,34.346,36.178,33.383,45.911,71.3352,0.010915904045105
10,50,6,2,0.8,1,275.095,85.937,48.022,63.592,54.612,34.115,35.045,36.163,33.676,45.086,71.1343,0.010906822681427
10,None,6,2,0.8,1,271.347,89.178,47.8,62.477,54.913,32.401,35.403,37.454,32.744,47.019,71.0736,0.0111582827568054
30,10,6,2,0.8,1,276.034,85.776,47.283,63.318,53.624,31.124,33.41,34.818,31.591,44.633,70.1611,0.0272922348976135
30,30,6,2,0.8,1,273.71,85.453,47.189,60.548,53.203,31.672,34.439,34.825,31.713,44.057,69.6809,0.0276190805435181
30,50,6,2,0.8,1,278.723,85.721,48.351,61.013,53.185,31.677,33.572,34.734,31.785,42.664,70.1425,0.0276515030860901
30,None,6,2,0.8,1,272.976,85.791,46.859,62.531,52.118,31.156,33.389,35.242,31.447,43.372,69.4881,0.0275079345703125
50,10,6,2,0.8,1,274.86,84.76,47.266,61.59,52.55,31.192,33.887,35.162,31.26,42.864,69.5391,0.0439492702484131
50,30,6,2,0.8,1,270.668,85.802,47.435,61.095,53.217,30.823,33.224,34.754,31.273,43.623,69.1914,0.044055712223053
50,50,6,2,0.8,1,271.591,85.419,47.377,60.227,52.126,31.14,33.396,34.392,31.482,42.095,68.9245,0.0437609195709229
50,None,6,2,0.8,1,273.01,85.918,47.108,62.191,53.007,30.8,33.346,34.659,31.129,42.73,69.3898,0.0440970683097839
100,10,6,2,0.8,1,273.829,84.385,47.006,61.584,52.389,30.923,33.15,34.549,31.433,41.766,69.1014,0.0849628973007202
100,30,6,2,0.8,1,274.334,86.039,47.126,61.275,52.72,30.786,33.313,34.551,31.626,42.232,69.4002,0.0847952842712402
100,50,6,2,0.8,1,273.15,85.536,47.005,62.022,52.487,30.755,33.517,34.61,31.399,43.298,69.3779,0.0850523376464844
100,None,6,2,0.8,1,274.849,85.041,47.343,61.642,51.808,30.945,33.22,34.708,31.195,42.035,69.2786,0.085814414024353
10,10,8,2,0.8,1,276.365,90.018,49.525,63.86,55.171,33.792,35.558,36.776,33.882,46.087,72.1034,0.0108975124359131
10,30,8,2,0.8,1,273.803,89.661,50.709,61.492,54.551,32.392,36.002,37.049,34.765,45.663,71.6087,0.0108940505981445
10,50,8,2,0.8,1,274.88,90.864,49.903,65.315,57.305,33.789,36.155,38.259,34.35,44.611,72.5431,0.0108425736427307
10,None,8,2,0.8,1,274.122,89.493,50.464,66.108,55.097,32.959,35.568,36.786,35.039,45.87,72.1506,0.0111886644363403
30,10,8,2,0.8,1,276.028,88.158,48.162,61.692,53.732,31.592,34.251,36.226,31.91,43.932,70.5683,0.0274488496780395
30,30,8,2,0.8,1,274.804,89.226,49.035,62.042,53.79,31.587,34.288,35.636,33.031,45.023,70.8462,0.0277335333824158
30,50,8,2,0.8,1,274.239,88.823,49.29,62.733,54.727,31.41,34.486,35.778,32.334,44.926,70.8746,0.0276859617233276
30,None,8,2,0.8,1,277.277,87.827,49.426,63.946,55.618,31.956,34.716,36.586,31.965,43.419,71.2736,0.027815899848938
50,10,8,2,0.8,1,275.789,88.584,48.43,63.795,53.274,31.037,34.067,35.245,31.972,44.461,70.6654,0.0448976230621338
50,30,8,2,0.8,1,271.578,87.798,48.669,63.075,53.874,32.091,34.61,35.525,31.867,42.565,70.1652,0.0450965237617493
50,50,8,2,0.8,1,275.38,87.028,48.755,63.518,53.842,31.271,34.351,35.277,31.623,43.764,70.4809,0.0452598428726196
50,None,8,2,0.8,1,272.544,88.87,48.758,62.678,55.003,30.861,34.206,35.646,32.539,42.787,70.3892,0.0462178182601929
100,10,8,2,0.8,1,273.598,87.875,48.725,63.275,53.758,31.037,33.774,35.555,32.254,43.045,70.2896,0.0882584691047668
100,30,8,2,0.8,1,273.973,88.061,48.688,63.09,54.766,30.837,34.276,35.598,32.162,42.676,70.4127,0.0884566187858582
100,50,8,2,0.8,1,275.518,88.141,48.475,63.041,53.486,30.655,34.238,35.446,32.166,44.347,70.5513,0.0819563674926758
100,None,8,2,0.8,1,273.474,87.618,48.572,63.064,53.593,30.881,33.935,35.718,31.644,43.474,70.1973,0.0799034547805786
10,10,2,4,0.8,1,273.197,90.684,52.107,70.339,56.565,34.675,38.132,38.338,34.819,48.246,73.7102,0.0104682350158691
10,30,2,4,0.8,1,274.137,90.713,52.318,68.453,57.715,34.527,37.969,39.549,35.37,48.726,73.9477,0.0104174137115479
10,50,2,4,0.8,1,276.129,92.62,50.825,69.996,54.227,34.764,38.932,39.067,34.851,48.118,73.9529,0.0108267426490784
10,None,2,4,0.8,1,277.788,91.291,51.045,68.76,54.9,32.952,37.861,38.779,33.932,49.208,73.6516,0.010850293636322
30,10,2,4,0.8,1,274.513,91.583,50.81,69.287,57.043,32.401,36.269,37.22,33.18,46.623,72.8929,0.0271346688270569
30,30,2,4,0.8,1,271.593,91.638,50.639,67.975,55.281,33.714,36.242,36.766,33.768,45.79,72.3406,0.0269333028793335
30,50,2,4,0.8,1,271.063,92.673,50.487,69.257,54.979,32.367,37.036,37.034,32.859,46.794,72.4549,0.0270733761787415
30,None,2,4,0.8,1,273.338,91.565,50.41,69.757,54.552,32.64,36.507,38.101,33.164,46.93,72.6964,0.0271812605857849
50,10,2,4,0.8,1,274.63,91.98,50.459,69.679,54.798,32.345,35.914,36.936,33.45,45.452,72.5643,0.0429552316665649
50,30,2,4,0.8,1,274.326,92.534,50.666,68.62,55.88,32.63,36.186,36.698,33.097,46.093,72.673,0.0431987500190735
50,50,2,4,0.8,1,276.087,92.15,50.607,69.022,53.846,32.25,36.601,37.161,32.7,48.021,72.8445,0.0431481790542603
50,None,2,4,0.8,1,274.04,91.65,50.634,67.856,55.531,32.296,35.989,36.248,32.965,46.99,72.4199,0.0431550478935242
100,10,2,4,0.8,1,272.967,91.701,50.626,67.862,55.172,32.354,35.904,36.235,32.763,45.81,72.1394,0.0832162022590637
100,30,2,4,0.8,1,271.387,91.833,50.501,69.028,55.941,31.755,36.298,36.599,32.698,46.143,72.2183,0.0831681799888611
100,50,2,4,0.8,1,273.32,91.245,50.356,68.249,54.86,32.177,36.111,36.809,32.684,45.861,72.1672,0.0829165267944336
100,None,2,4,0.8,1,274.27,91.51,50.205,69.089,54.297,32.344,36.327,36.499,32.862,46.248,72.3651,0.0861949372291565
10,10,4,4,0.8,1,267.622,92.687,51.201,71.706,58.762,33.497,38.606,38.366,35.084,48.076,73.5607,0.0103662800788879
10,30,4,4,0.8,1,269.959,93.002,51.669,68.593,56.978,34.799,37.202,38.199,34.786,47.837,73.3024,0.0105160570144653
10,50,4,4,0.8,1,273.978,94.053,51.471,68.165,59.671,34.383,37.178,38.488,33.477,49.284,74.0148,0.010395188331604
10,None,4,4,0.8,1,275.911,91.023,50.688,70.253,56.004,33.64,38.304,39.012,34.915,51.549,74.1299,0.0104201436042786
30,10,4,4,0.8,1,273.776,90.372,50.674,67.748,56.872,32.554,36.563,37.384,33.71,47.324,72.6977,0.0266174936294556
30,30,4,4,0.8,1,274.657,92.605,50.433,69.281,55.524,32.7,36.753,36.598,33.208,47.442,72.9201,0.0272135066986084
30,50,4,4,0.8,1,273.075,93.001,50.329,69.376,57.22,32.687,36.331,37.261,32.994,46.068,72.8342,0.0268469667434692
30,None,4,4,0.8,1,273.525,91.722,50.482,68.789,54.536,33.014,36.448,38.143,33.113,44.634,72.4406,0.0272168803215027
50,10,4,4,0.8,1,274.045,91.677,50.664,69.603,56.499,32.089,36.231,36.499,32.906,45.835,72.6048,0.0432683277130127
50,30,4,4,0.8,1,276.687,91.927,50.205,68.177,52.954,32.347,36.505,36.583,33.241,45.272,72.3898,0.0428411889076233
50,50,4,4,0.8,1,274.963,91.98,50.094,68.711,54.352,32.381,36.19,36.653,32.695,46.583,72.4602,0.0430782151222229
50,None,4,4,0.8,1,273.124,91.961,50.425,69.469,54.482,32.628,36.037,36.391,32.338,45.579,72.2434,0.0431212759017944
100,10,4,4,0.8,1,274.063,91.915,50.452,68.971,55.087,31.997,36.255,36.656,32.697,45.525,72.3618,0.083153121471405
100,30,4,4,0.8,1,275.625,91.577,50.346,69.299,55.477,32.297,35.703,36.927,32.701,46.538,72.649,0.0830895185470581
100,50,4,4,0.8,1,272.306,91.556,50.308,68.948,54.759,32.112,36.203,36.648,32.241,46.495,72.1576,0.082947883605957
100,None,4,4,0.8,1,274.042,91.52,50.415,68.094,55.141,32.097,35.987,36.719,32.431,46.437,72.2883,0.0835541749000549
10,10,6,4,0.8,1,276.202,92.502,51.45,68.454,57.586,33.599,37.928,39.537,34.611,49.839,74.1708,0.0107830929756165
10,30,6,4,0.8,1,272.611,91.446,51.383,69.035,58.484,33.711,38.408,39.592,35.973,48.525,73.9168,0.0109975457191467
10,50,6,4,0.8,1,280.927,93.585,50.87,68.672,55.698,33.676,38.187,38.337,34.665,46.798,74.1415,0.0108361959457397
10,None,6,4,0.8,1,278.668,90.97,52.087,68.375,57.525,34.691,38.989,38.02,35.417,47.053,74.1795,0.0108207035064697
30,10,6,4,0.8,1,273.368,92.667,50.448,69.609,55.652,33.291,36.872,36.556,33.252,46.464,72.8179,0.027106728553772
30,30,6,4,0.8,1,274.822,92.725,50.502,68.374,57.346,32.262,36.51,37.021,32.806,46.426,72.8794,0.0270548152923584
30,50,6,4,0.8,1,278.064,91.308,50.927,68.275,56.843,32.232,36.329,37.021,33.178,46.377,73.0554,0.0269913983345032
30,None,6,4,0.8,1,271.783,91.21,50.934,68.39,56.035,32.904,36.628,37.078,33.495,45.807,72.4264,0.027358729839325
50,10,6,4,0.8,1,274.887,91.138,50.336,68.374,54.353,32.15,36.008,36.531,32.734,47.051,72.3562,0.0432720971107483
50,30,6,4,0.8,1,272.386,91.952,50.528,69.315,56.417,32.459,36.381,36.512,32.858,46.927,72.5735,0.0432133603096008
50,50,6,4,0.8,1,272.689,92.038,50.395,67.848,56.935,32.93,36.558,36.714,32.717,46.428,72.5252,0.0435724854469299
50,None,6,4,0.8,1,274.78,91.549,50.485,68.88,55.641,32.67,36.5,36.808,32.855,46.183,72.6351,0.043680956363678
100,10,6,4,0.8,1,274.532,91.385,50.406,68.635,54.828,32.082,35.829,36.763,32.335,46.533,72.3328,0.0839675188064575
100,30,6,4,0.8,1,275.84,91.771,50.122,68.292,54.876,32.053,36.087,36.707,32.439,45.956,72.4143,0.084313280582428
100,50,6,4,0.8,1,274.118,91.399,50.376,69.249,54.888,32.243,36.24,36.443,32.732,45.622,72.331,0.0851425552368164
100,None,6,4,0.8,1,275.154,91.335,50.065,68.748,54.414,32.37,35.959,36.42,32.834,46.053,72.3352,0.0855849766731262
10,10,8,4,0.8,1,272.226,93.417,51.524,70.065,58.691,35.159,38.115,38.618,34.697,49.545,74.2057,0.0113263368606567
10,30,8,4,0.8,1,274.741,93.026,51.75,70.726,58.333,34.81,37.138,38.535,33.694,47.674,74.0427,0.0110553431510925
10,50,8,4,0.8,1,272.849,94.647,51.102,69.525,57.962,35.053,38.535,37.637,34.776,48.568,74.0654,0.0110948801040649
10,None,8,4,0.8,1,274.56,94.442,52.05,68.652,60.933,34.166,39.102,38.473,35.735,47.642,74.5755,0.0111980962753296
30,10,8,4,0.8,1,274.135,92.453,50.21,68.46,55.859,33.032,36.688,37.974,34.234,45.86,72.8905,0.0276413536071777
30,30,8,4,0.8,1,276.07,92.858,50.85,69.626,55.086,33.341,36.191,37.472,33.446,47.379,73.2319,0.0279024147987366
30,50,8,4,0.8,1,272.809,92.16,50.526,68.944,54.615,32.795,36.09,36.754,33.056,46.856,72.4605,0.0279279589653015
30,None,8,4,0.8,1,275.365,90.423,50.308,69.802,57.939,33.09,36.447,36.41,32.852,46.556,72.9192,0.0277593684196472
50,10,8,4,0.8,1,271.415,91.606,50.332,68.544,53.42,31.927,35.865,36.506,32.68,45.97,71.8265,0.0443055653572083
50,30,8,4,0.8,1,275.243,91.854,50.275,69.039,54.924,32.524,36.292,36.794,33.122,46.919,72.6986,0.0444315981864929
50,50,8,4,0.8,1,273.98,91.711,50.297,68.041,56.834,32.467,36.754,36.49,33.138,45.838,72.555,0.0441692423820496
50,None,8,4,0.8,1,275.84,91.289,50.575,69.107,55.786,32.132,36.243,36.43,32.971,46.965,72.7338,0.0446237373352051
100,10,8,4,0.8,1,274.78,90.705,50.142,68.179,54.596,32.102,36.218,36.208,32.732,46.209,72.1871,0.0854177737236023
100,30,8,4,0.8,1,273.739,92.445,50.091,69.013,55.117,32.027,35.864,36.416,32.415,46.206,72.3333,0.0866486382484436
100,50,8,4,0.8,1,276.08,91.863,50.374,68.872,54.813,32.01,35.86,36.631,32.655,46.231,72.5389,0.0871475672721863
100,None,8,4,0.8,1,275.293,91.679,50.347,68.815,54.822,32.122,35.832,36.646,32.658,45.93,72.4144,0.0805162501335144
10,10,2,8,0.8,1,278.284,104.694,55.651,77.761,60.989,43.896,47.136,43.888,41.725,52.252,80.6276,0.0104349398612976
10,30,2,8,0.8,1,281.298,103.888,57.275,77.345,65.243,42.932,44.219,45.592,42.463,54.029,81.4284,0.010128002166748
10,50,2,8,0.8,1,282.338,103.697,56.096,76.658,61,43.201,45.801,45.652,41.499,53.298,80.924,0.0101361489295959
10,None,2,8,0.8,1,281.029,105.782,57.178,79.428,61.313,42.357,46.922,43.645,41.745,54.047,81.3446,0.0104935789108276
30,10,2,8,0.8,1,277.952,105.21,55.933,76.591,60.348,41.047,43.873,42.596,40.279,50.434,79.4263,0.0246563220024109
30,30,2,8,0.8,1,281.598,103.417,55.742,78.777,61.166,41.67,43.783,42.546,40.346,51.744,80.0789,0.0250793385505676
30,50,2,8,0.8,1,279.226,103.223,55.421,75.903,59.137,41.492,44.147,43.285,39.562,51.595,79.2991,0.0259524416923523
30,None,2,8,0.8,1,277.926,103.582,55.722,78.056,60.233,41.437,44.055,42.759,40.099,49.304,79.3173,0.026142463684082
50,10,2,8,0.8,1,279.603,103.275,56.165,77.22,59.51,41.246,42.606,42.126,39.033,49.169,78.9953,0.0418043780326843
50,30,2,8,0.8,1,279.563,103.299,55.559,77.112,60.482,41.497,43.876,42.48,39.43,51.396,79.4694,0.0417119097709656
50,50,2,8,0.8,1,278.37,104.16,55.382,77.253,59.104,41.648,43.953,42.386,39.433,50.094,79.1783,0.0414658808708191
50,None,2,8,0.8,1,280.998,103.44,55.746,75.705,61.493,41.539,43.861,42.553,38.852,49.055,79.3242,0.0419293737411499
100,10,2,8,0.8,1,278.543,103.832,55.139,76.318,58.936,41.168,43.275,42.103,39.716,49.146,78.8176,0.0801156234741211
100,30,2,8,0.8,1,277.889,103.936,55.492,77.172,60.579,41.613,42.843,42.577,39.251,48.986,79.0338,0.0800465059280396
100,50,2,8,0.8,1,277.433,103.711,55.294,77.54,59.569,41.632,43.283,42.524,39.039,49.704,78.9729,0.0803705430030823
100,None,2,8,0.8,1,280.238,103.678,55.14,76.576,60.624,41.69,43.486,42.677,38.582,49.261,79.1952,0.0806754946708679
10,10,4,8,0.8,1,279.315,104.541,57.072,78.518,61.427,42.5,45.538,44.202,41.644,51.084,80.5841,0.0105691194534302
10,30,4,8,0.8,1,280.09,102.992,56.641,75.434,64.976,42.752,45.58,44.437,41.564,53.664,80.813,0.0104803562164307
10,50,4,8,0.8,1,279.731,104.254,56.736,76.144,61.851,43.239,46.28,43.658,42.77,53.312,80.7975,0.0105348443984985
10,None,4,8,0.8,1,278.687,104.232,56.541,77.537,65.374,43.459,45.348,43.326,43.022,51.452,80.8978,0.0105384683609009
30,10,4,8,0.8,1,279.506,104.509,55.537,76.592,60.982,41.655,44.827,43.258,40.579,49.302,79.6747,0.0261329889297485
30,30,4,8,0.8,1,281.072,103.872,55.513,76.673,63.73,41.149,43.743,42.405,39.742,51.662,79.9561,0.0260078811645508
30,50,4,8,0.8,1,277.956,102.388,55.466,76.425,61.216,41.202,43.756,42.51,39.417,51.018,79.1354,0.0259114193916321
30,None,4,8,0.8,1,278.453,102.946,54.947,76.547,61.583,41.764,44.029,42.944,39.566,50.514,79.3293,0.0262217211723328
50,10,4,8,0.8,1,279.412,104.726,56.019,75.833,62.042,41.791,43.028,42.4,38.823,50.241,79.4315,0.0414741826057434
50,30,4,8,0.8,1,281.942,105.522,55.885,76.64,60.297,41.31,43.461,42.764,39.353,50.421,79.7595,0.0416410303115845
50,50,4,8,0.8,1,278.968,102.656,55.546,77.083,61.453,41.905,43.204,42.226,38.936,48.998,79.0975,0.041652889251709
50,None,4,8,0.8,1,279.078,104.092,55.015,76.571,57.885,41.309,43.42,42.362,39.533,50.285,78.955,0.0416778349876404
100,10,4,8,0.8,1,277.259,104.53,55.525,76.617,60.13,41.476,43.156,42.184,39.1,49.357,78.9334,0.080280065536499
100,30,4,8,0.8,1,278.045,104.18,55.568,76.145,60.326,41.813,43.479,42.086,39.175,50.203,79.102,0.0802738332748413
100,50,4,8,0.8,1,279.395,103.836,55.269,76.861,60.567,41.37,43.965,42.066,38.993,49.587,79.1909,0.0799941396713257
100,None,4,8,0.8,1,277.683,104.945,55.328,76.908,59.548,41.212,43.241,42.055,38.873,50.16,78.9953,0.0819698023796082
10,10,6,8,0.8,1,281.383,103.369,56.508,78.039,62.83,43.853,46.961,45.487,40.209,52.478,81.1117,0.0107017803192139
10,30,6,8,0.8,1,278.338,104.423,56.395,76.025,66.964,41.387,45.204,44.126,41.051,52.91,80.6823,0.0109636855125427
10,50,6,8,0.8,1,280.854,104.689,55.927,77.345,63.863,42.704,44.531,43.665,42.474,51.081,80.7133,0.0107612466812134
10,None,6,8,0.8,1,285.45,108.609,57.107,78.909,61.087,42.798,44.527,43.708,41.764,52.295,81.6254,0.0107205605506897
30,10,6,8,0.8,1,278.976,103.576,54.839,77.416,59.728,41.297,44.326,42.709,39.749,49.853,79.2469,0.0268549418449402
30,30,6,8,0.8,1,274.578,104.511,55.288,76.979,57.74,41.717,44.1,43.245,39.003,50.186,78.7347,0.0268374133110046
30,50,6,8,0.8,1,282.045,104.616,55.586,77.289,60.854,42.091,44.385,43.35,40.189,49.502,79.9907,0.0266704249382019
30,None,6,8,0.8,1,276.529,104.57,55.166,76.956,60.586,41.204,43.634,42.996,38.832,50.695,79.1168,0.0269465684890747
50,10,6,8,0.8,1,279.662,104.265,55.294,77.172,60.573,42.098,43.401,43.082,39.345,49.595,79.4487,0.0430215787887573
50,30,6,8,0.8,1,280.274,103.841,55.453,77.329,60.356,41.641,43.761,42.78,39.306,49.298,79.4039,0.0429944396018982
50,50,6,8,0.8,1,279.187,104.129,55.566,76.547,61.247,41.402,43.379,41.727,38.956,50.169,79.2309,0.0431864261627197
50,None,6,8,0.8,1,279.399,104.346,55.327,76.605,61.142,41.449,43.713,42.145,39.166,50.272,79.3564,0.043279128074646
100,10,6,8,0.8,1,278.181,104.283,55.59,76.569,59.523,41.723,43.194,41.982,38.956,49.505,78.9506,0.0832509708404541
100,30,6,8,0.8,1,279.397,103.906,55.073,77.277,59.196,41.53,42.795,42.234,38.996,49.537,78.9941,0.083147873878479
