n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,30,2,4,0.4,0.4,69.023,47.616,37.786,43.195,43.029,38.228,41.07299999999999,47.919999999999995,60.918000000000006,51.57899999999999,48.0367,0.01062802791595459
10,50,2,4,0.4,0.4,70.095,46.69100000000001,39.027,44.567,44.442,39.403,42.232,48.686,58.987,52.013,48.6143,0.010716288089752198
10,None,2,4,0.4,0.4,72.81800000000001,45.643,37.952,43.769,44.246,36.87800000000001,41.70400000000001,47.67700000000001,59.089999999999996,50.933,48.071,0.01089780330657959
30,10,2,4,0.4,0.4,68.90900000000002,45.379000000000005,37.397,43.066,44.237,35.924,40.114999999999995,45.797999999999995,59.273,48.946999999999996,46.904500000000006,0.026451179981231688
30,30,2,4,0.4,0.4,68.814,45.647999999999996,36.132999999999996,42.75599999999999,43.858,36.345000000000006,40.620999999999995,46.501,58.989,49.408,46.90729999999999,0.026687202453613282
30,50,2,4,0.4,0.4,68.80199999999999,46.169,37.306,42.807,43.45,36.455999999999996,40.90999999999999,46.013999999999996,59.156000000000006,48.778000000000006,46.9848,0.02668872594833374
30,None,2,4,0.4,0.4,67.74100000000001,46.41799999999999,36.439,42.645,43.562,37.059,40.267,45.90500000000001,59.527,48.653,46.821600000000004,0.0266325569152832
50,10,2,4,0.4,0.4,68.551,45.191,36.284000000000006,42.851,44.029999999999994,35.83,40.228,46.4,58.416,47.492999999999995,46.5274,0.04262684583663941
50,30,2,4,0.4,0.4,67.928,46.22,36.684000000000005,43.07300000000001,43.052,36.141000000000005,39.995999999999995,46.384,58.55200000000001,48.562,46.659200000000006,0.04282362937927246
50,50,2,4,0.4,0.4,68.761,45.415000000000006,36.88999999999999,43.083999999999996,43.747,36.783,40.063,46.408,58.34499999999999,48.984,46.84799999999999,0.04241236925125122
50,None,2,4,0.4,0.4,68.28699999999999,45.645,35.98700000000001,42.63199999999999,43.101,35.93900000000001,40.150999999999996,46.592999999999996,58.007999999999996,48.605000000000004,46.4948,0.04268748998641968
100,10,2,4,0.4,0.4,68.40599999999999,45.958,36.198,42.731,43.0,36.071000000000005,40.174,46.229,58.172000000000004,47.907,46.4846,0.08209107160568237
100,30,2,4,0.4,0.4,68.441,45.673,36.075,42.743,43.224999999999994,36.357,39.899,46.538,58.23100000000001,48.958999999999996,46.6141,0.0820068359375
100,50,2,4,0.4,0.4,67.704,45.809,36.102000000000004,42.519000000000005,43.33800000000001,36.163,39.867000000000004,46.44199999999999,58.431999999999995,48.486,46.486200000000004,0.08242902994155883
100,None,2,4,0.4,0.4,67.19399999999999,45.576,36.254000000000005,42.54600000000001,43.319,36.242000000000004,39.730000000000004,46.132,58.361000000000004,48.465999999999994,46.382,0.08423591136932373
10,10,4,4,0.4,0.4,70.821,48.798,38.34399999999999,44.092,44.438,37.888000000000005,42.26899999999999,47.532000000000004,60.754999999999995,51.727,48.666399999999996,0.010439977645874024
10,30,4,4,0.4,0.4,70.699,48.449,37.667,44.023,43.72099999999999,38.79299999999999,43.13099999999999,47.251000000000005,60.609,51.004,48.5347,0.010726311206817628
